time,center_of_mass,eccentricity,variance_of_radius,mean_radius,rna_amount,c_light,c_dense,volume,velocity,aspect,smoothed_distance,smoothed_velocity,Mc,Mm,Chi,kp,kd,sigma,alpha,cplus,cminus,analytical_velocity,analytical_velocity_normV,analytical_velocity_avgR
5879.19775390625,0.0527111952632344,0.0651437929136107,0.0005336581789322,4.426437274635275,9.786060961610325,3.5134053230285645,4.428691387176514,62.583592407057445,,1.002128634264489,0.05561995095639035,1.1735776991254192e-5,1.0,1.0,-0.1,0.07,1.0,2.5,1.0,4.5,3.5,7.71396637528078e-5,0.004124922633311348,8.143157855795975e-5
5009.19775390625,0.1524906410749713,0.0825222705129137,0.0005693730743298,4.432283760838,9.786060961610325,3.5133631229400635,4.428366184234619,62.635385724989575,-0.0002383557204676,1.0034224525029871,0.1559303568112133,0.00018449911605554394,1.0,1.0,-0.1,0.07,1.0,2.5,1.0,4.5,3.5,0.00021542585644020287,0.011552121985459046,0.00022817509689902296
4599.19775390625,0.2524096035258162,0.1257941592488915,0.0003380639107578,4.442829616872531,9.786060961610325,3.5131349563598633,4.426442623138428,62.92888119341082,-0.0004061632406941,1.0080072425459936,0.2547132464746951,0.0003278591660869166,1.0,1.0,-0.1,0.07,1.0,2.5,1.0,4.5,3.5,0.0003494461104905426,0.01883351395432484,0.0003723454672397102
4339.19775390625,0.3457474997701859,0.0905553553909369,0.000405242911804,4.438478941551588,9.786060961610325,3.5132012367248535,4.427266597747803,62.825294558064094,-0.0001457308812903,1.004125526435516,0.3525154499877717,0.00046785080226789677,1.0,1.0,-0.1,0.07,1.0,2.5,1.0,4.5,3.5,0.0004842089752435021,0.025989458255131753,0.0005145827859594456
4139.19775390625,0.4522729877900506,0.1346186376432416,0.0010329950983483,4.434070433167377,9.786060961610325,3.5131967067718506,4.427560329437256,62.808030119230736,-0.0010018652538844,1.0091861336405732,0.4506007405876014,0.0005157603045632259,1.0,1.0,-0.1,0.07,1.0,2.5,1.0,4.5,3.5,0.0006194219645367364,0.033092590835531996,0.0006565204974532838
3969.197998046875,0.5494642029510107,0.1759697955067091,0.0007469712080785,4.4412934168585885,9.786060961610325,3.5131397247314453,4.427389621734619,62.8598234375428,-0.0003368964910889,1.0158517918743255,0.555839241602283,0.0007002017091484597,1.0,1.0,-0.1,0.07,1.0,2.5,1.0,4.5,3.5,0.0007591458972417491,0.04061276973577593,0.0008077504237455467
3839.197998046875,0.6464955501355383,0.1485709733565176,0.0007688329782307,4.4463991587408005,9.786060961610325,3.5129640102386475,4.426182746887207,63.06699670950641,-0.000553971801394,1.011222806207128,0.6538387842104656,0.0008087988834159648,1.0,1.0,-0.1,0.07,1.0,2.5,1.0,4.5,3.5,0.0008880104086834409,0.047497484502151126,0.0009474278935053048
3729.197998046875,0.745800653492276,0.2084615164897757,0.0015871875006238,4.447267774546323,9.786060961610325,3.512979507446289,4.426767826080322,63.0152033919938,-0.0014019899422149,1.0224629275640362,0.7505327394107735,0.0008786369514728262,1.0,1.0,-0.1,0.07,1.0,2.5,1.0,4.5,3.5,0.0010157470522452858,0.05416051647397917,0.001083912319113362
3629.197998046875,0.8397258868532532,0.2178663127282641,0.0025444220685873,4.442623392703723,9.786060961610325,3.5129880905151367,4.427426815032959,62.9634100748566,-0.0014501027605977,1.0246126071723685,0.8469865990018939,0.0009994779314201965,1.0,1.0,-0.1,0.07,1.0,2.5,1.0,4.5,3.5,0.0011453435778206727,0.06066190687024746,0.0012186150125463023
3539.197998046875,0.9373190614056008,0.2575867760843888,0.0031208321827551,4.448159356326856,9.786060961610325,3.512885093688965,4.426974773406982,63.06699671116189,-0.0012498142148356,1.0349233116236074,0.9452475737712712,0.00117133443568216,1.0,1.0,-0.1,0.07,1.0,2.5,1.0,4.5,3.5,0.001269169727211329,0.06711870765948547,0.0013540794984010546
