time,center_of_mass,eccentricity,variance_of_radius,mean_radius,rna_amount,c_light,c_dense,volume,velocity,aspect,smoothed_distance,smoothed_velocity,Mc,Mm,Chi,kp,kd,sigma,alpha,cplus,cminus,analytical_velocity,analytical_velocity_normV,analytical_velocity_avgR
5879.19775390625,0.0411871124724156,0.1027598774734905,0.0006283563727243,3.734064328309677,11.08982189784493,3.5076682567596436,4.41510534286499,44.64583997601183,,1.005321981965844,0.045115575873213305,1.9826054566510208e-5,1.0,1.0,-0.1,0.08,1.0,2.5,1.0,4.5,3.5,0.00010360692685814074,0.0038240729044019127,0.00011885617744861326
5229.19775390625,0.14524703416723,0.149913026792298,0.000868159228155,3.7353980924493,11.08982189784493,3.5076019763946533,4.414336204528809,44.73216217212673,-0.0005341940393612,1.0114299800319182,0.14572616287808893,0.00029912252122617656,1.0,1.0,-0.1,0.08,1.0,2.5,1.0,4.5,3.5,0.00033421118073284975,0.012340360710924852,0.00038361820066122474
4969.19775390625,0.23741387518318,0.0949776382799985,0.0003582784840656,3.7429857765715706,11.08982189784493,3.507507085800171,4.41329288482666,44.853013246835054,-0.0003601990092886,1.0045411223400047,0.2455510393584705,0.00053073253994761,1.0,1.0,-0.1,0.08,1.0,2.5,1.0,4.5,3.5,0.0005602906497089706,0.02075427129940362,0.0006454061237883994
4799.19775390625,0.3452068167091181,0.1006483108014715,0.0003755874036402,3.744229258457452,11.08982189784493,3.5075125694274902,4.413555145263672,44.83574880733971,-0.0004601832511001,1.005103850958151,0.3512901295885126,0.000744184561843865,1.0,1.0,-0.1,0.08,1.0,2.5,1.0,4.5,3.5,0.0007993099832615456,0.02960024190440476,0.0009209912756505608
4679.19775390625,0.4433160424713807,0.1627984839966454,0.0007736174063894,3.742167491531135,11.08982189784493,3.507490873336792,4.413522720336914,44.853013246892715,-0.000768386413191,1.0135210393842593,0.44860599189545775,0.0009373909886453563,1.0,1.0,-0.1,0.08,1.0,2.5,1.0,4.5,3.5,0.001019020407043388,0.037655974816266854,0.0011725370054953977
4579.19775390625,0.5417976421724565,0.1914897583993814,0.0006087953689816,3.745316217597676,11.08982189784493,3.5074996948242188,4.4137396812438965,44.83574880761257,-0.0010837757482539,1.0188542945324426,0.5494270673456282,0.0011330184009516117,1.0,1.0,-0.1,0.08,1.0,2.5,1.0,4.5,3.5,0.0012417723844024725,0.04589512384416408,0.0014303798837517524
4499.19775390625,0.6399063516803535,0.1704475420160106,0.0006641078358851,3.7417009895811626,11.08982189784493,3.507484436035156,4.413613796234131,44.85301324689404,-0.0019012567551949,1.014850560201405,0.6492987310332141,0.0013722036504358257,1.0,1.0,-0.1,0.08,1.0,2.5,1.0,4.5,3.5,0.0014639444298237712,0.053921433673269195,0.0016823838234668975
4429.19775390625,0.7293889243397047,0.2307680690962511,0.0012481574455297,3.750896881573872,11.08982189784493,3.5074429512023926,4.413174629211426,44.90480656492176,-0.0012229613492559,1.0277399485429255,0.7482504587714904,0.0015414320562478143,1.0,1.0,-0.1,0.08,1.0,2.5,1.0,4.5,3.5,0.0016715280034059188,0.06171968597379539,0.0019281505248735736
4359.19775390625,0.8421019288978591,0.2370301133516852,0.0020249044093792,3.7434528821969617,11.08982189784493,3.507493257522583,4.413829326629639,44.83574880806425,-0.0020792270487718,1.0293336377877342,0.8631589240140652,0.0017531843494016791,1.0,1.0,-0.1,0.08,1.0,2.5,1.0,4.5,3.5,0.0019227363316452356,0.07055625167368634,0.0022079603590654216
4309.19775390625,0.9350709326792764,0.2450378599510304,0.0019377046744353,3.747122978470782,11.08982189784493,3.5074732303619385,4.41342306137085,44.870277686925384,-0.0012030868325013,1.0314451413938923,0.9554722728408684,0.0018992889977273858,1.0,1.0,-0.1,0.08,1.0,2.5,1.0,4.5,3.5,0.002112056397870983,0.07746324062368118,0.002427824994311286
4259.19775390625,1.0398761566743306,0.3039175571024758,0.0034596085814277,3.746298315088899,11.08982189784493,3.507469415664673,4.413134574890137,44.88754212676203,-0.0015703009209512,1.0496502016705431,1.057062678478784,0.002149191332957004,1.0,1.0,-0.1,0.08,1.0,2.5,1.0,4.5,3.5,0.0023204903852694363,0.08484688268060891,0.002664237236350337
4209.19775390625,1.1568212250598655,0.3271622378508105,0.0055245199056543,3.7402695591501858,11.08982189784493,3.507495641708374,4.413092136383057,44.870277687776664,-0.0031812757177061,1.0582366858214391,1.1699392181537618,0.002391926394691754,1.0,1.0,-0.1,0.08,1.0,2.5,1.0,4.5,3.5,0.0025535047305577613,0.09275786834038383,0.0029194644040567994
4169.19775390625,1.2410977967737735,0.3457516188736604,0.0073891759358714,3.744690805779926,11.08982189784493,3.5074520111083984,4.412003040313721,44.95659988473368,-0.0020290963603348,1.0657276073536814,1.2675736971405147,0.002544209553315774,1.0,1.0,-0.1,0.08,1.0,2.5,1.0,4.5,3.5,0.0027378161094193687,0.09933721969798909,0.003133215396335361
4129.19775390625,1.3576762966344789,0.381341871101731,0.0100682975452452,3.759284471489771,11.08982189784493,3.5074808597564697,4.411576747894287,44.956599885494214,-0.0035624812954599,1.081742891486558,1.3738197500745373,0.0027759058074957738,1.0,1.0,-0.1,0.08,1.0,2.5,1.0,4.5,3.5,0.0029188930461291045,0.10619913193866679,0.003357928600072554
4099.19775390625,1.4353861025903238,0.3844977441846398,0.0117562555285472,3.739641291446926,11.08982189784493,3.5075924396514893,4.412359714508057,44.835748810906345,-0.0025949122474045,1.083275819996108,1.4586638815610484,0.002925600744866405,1.0,1.0,-0.1,0.08,1.0,2.5,1.0,4.5,3.5,0.003100125061246166,0.11143112247817373,0.0035311406279202313
4069.197998046875,1.5260023104003184,0.4223032339690808,0.0156623798009466,3.7520983677409983,11.08982189784493,3.5075395107269287,4.410715579986572,44.95659988649655,-0.0034110662056383,1.1031991868717408,1.549206239739783,0.003080845663562315,1.0,1.0,-0.1,0.08,1.0,2.5,1.0,4.5,3.5,0.0032427945904153375,0.11678255596120575,0.0037095771804148527
4029.197998046875,1.6532134955338744,0.4290788673427841,0.0206701830071636,3.7477466084463713,11.08982189784493,3.507647752761841,4.41050910949707,44.88754213017723,-0.0033045523781834,1.1070923303325853,1.676574251061096,0.0032944427802749365,1.0,1.0,-0.1,0.08,1.0,2.5,1.0,4.5,3.5,0.0034653328999596465,0.12386569136193117,0.003948939917979652
3999.197998046875,1.7548018790431972,0.4470558050197946,0.025916375762838,3.7460809362398657,11.08982189784493,3.507765769958496,4.410506248474121,44.80121993466667,-0.0043843898781266,1.1179354001395825,1.7786561392748315,0.0034975097092833918,1.0,1.0,-0.1,0.08,1.0,2.5,1.0,4.5,3.5,0.003632974519703995,0.12915151999754104,0.004130305750414666
3979.197998046875,1.825396017535229,0.474649837885724,0.0298730926493882,3.72892366476444,11.08982189784493,3.5079848766326904,4.412135124206543,44.5595177854594,-0.0038458331642046,1.136138065958902,1.850519971367153,0.0036496892964118233,1.0,1.0,-0.1,0.08,1.0,2.5,1.0,4.5,3.5,0.003773394228907143,0.1326704449230078,0.00425208854977507
3949.197998046875,1.9334153663436504,0.5064907866623614,0.0372359770372128,3.7301815897283768,11.08982189784493,3.508007764816284,4.410402774810791,44.628575543535035,-0.0047659816376998,1.159762674838052,1.962047020987125,0.0037978005868865017,1.0,1.0,-0.1,0.08,1.0,2.5,1.0,4.5,3.5,0.003937650358569176,0.137752956687259,0.00443152052122551
3919.197998046875,2.051038861383665,0.5099308391284406,0.0418976366936662,3.7386153861216873,11.08982189784493,3.5080573558807373,4.408631801605225,44.68036886275823,-0.004692267771119,1.1624995282382102,2.079145625399284,0.004052274511721382,1.0,1.0,-0.1,0.08,1.0,2.5,1.0,4.5,3.5,0.004086885321061652,0.14261965198358142,0.00460672250340951
3899.197998046875,2.123519402191724,0.5166310173435985,0.0458343634077095,3.7398852355028978,11.08982189784493,3.5081629753112793,4.408120155334473,44.62857554589431,-0.0031915182474118,1.1679402991783814,2.1612552600761914,0.0041584900280598885,1.0,1.0,-0.1,0.08,1.0,2.5,1.0,4.5,3.5,0.004192883823753019,0.14573551970845294,0.004721441560627686
3869.197998046875,2.259471971230578,0.5643012973808026,0.0610280515485347,3.723913400657953,11.08982189784493,3.5084245204925537,4.408411502838135,44.42140227659773,-0.0041174265152171,1.2112859057109386,2.289191530860243,0.004403481414314195,1.0,1.0,-0.1,0.08,1.0,2.5,1.0,4.5,3.5,0.004378833840719028,0.15009837097065237,0.004886548822890438
3849.197998046875,2.3425224809790053,0.5738592084148587,0.0658712045341674,3.7581798970227087,11.08982189784493,3.5085129737854004,4.407101154327393,44.42140227788495,-0.0046301322471498,1.2210698448212765,2.3785064096933772,0.004508879288491627,1.0,1.0,-0.1,0.08,1.0,2.5,1.0,4.5,3.5,0.004418790827709272,0.15278624170106425,0.004991689563152704
3829.197998046875,2.4304551562232497,0.5825541465342418,0.0785017415401927,3.7374662572142134,11.08982189784493,3.508687734603882,4.406589508056641,44.31781564354904,-0.0047747937843421,1.2303272274316457,2.4708246218092063,0.00466768118815955,1.0,1.0,-0.1,0.08,1.0,2.5,1.0,4.5,3.5,0.00455368580219518,0.15525212433331612,0.005091483415645766
3809.197998046875,2.52967660402447,0.5921286347903202,0.0808926533774413,3.71862644459383,11.08982189784493,3.5088906288146973,4.4063568115234375,44.17970013132676,-0.0040351541043639,1.2409358036680582,2.5652106190960344,0.0048380201024628144,1.0,1.0,-0.1,0.08,1.0,2.5,1.0,4.5,3.5,0.00468023703669991,0.15745181367251532,0.005184077946300865
3789.197998046875,2.626859627341538,0.619281041059839,0.0959588952900016,3.715312964614178,11.08982189784493,3.5091311931610107,4.406253337860107,44.00705574005811,-0.0048583678522743,1.2736105043694042,2.663501185960231,0.004943995699874554,1.0,1.0,-0.1,0.08,1.0,2.5,1.0,4.5,3.5,0.004773373412149295,0.15939376254390578,0.005270341665821118
