time,center_of_mass,eccentricity,variance_of_radius,mean_radius,rna_amount,c_light,c_dense,volume,velocity,aspect,smoothed_distance,smoothed_velocity,Mc,Mm,Chi,kp,kd,sigma,alpha,cplus,cminus
5879.19775390625,0.0155693237916187,0.0986645120694353,0.0003507695719688,4.9415230555447485,15.475685994402054,3.511768341064453,4.442651271820068,77.68997679501072,,1.0049031702704774,0.015843802996194135,5.167330388231028e-06,1.0,1.0,-0.1,0.09,1.0,2.5,1.0,4.5,3.5
4209.19775390625,0.1143546601111756,0.141036779425079,0.0006518612292614,4.9382612578178655,15.474731019138677,3.5117905139923096,4.442880630493164,77.65544791710259,-0.0001814539921671,1.0100965646710696,0.11426813018807061,0.0001731726385491815,1.0,1.0,-0.1,0.09,1.0,2.5,1.0,4.5,3.5
3729.197998046875,0.2142078344346465,0.1030264461777842,0.0003808615616295,4.942412885597327,15.472229209781288,3.5117127895355225,4.44247579574585,77.74177011388304,-0.0003065548105171,1.0053498514717492,0.2149920976094514,0.0002715730382010905,1.0,1.0,-0.1,0.09,1.0,2.5,1.0,4.5,3.5
3459.197998046875,0.3097481782733611,0.1457109215760485,0.0004005315526889,4.94728452097378,15.468596226892016,3.5116214752197266,4.441975593566895,77.84535675020591,-0.0002844665329935,1.0107879278570877,0.3133174179119705,0.00042168449564151597,1.0,1.0,-0.1,0.09,1.0,2.5,1.0,4.5,3.5
3249.197998046875,0.4072397338997496,0.123509675793385,0.0006858780138671,4.938152341448723,15.4633282638146,3.511756896972656,4.443353176116943,77.6381834790729,-0.0005169377414014,1.0077157083537878,0.41419275228255115,0.0005271763558986862,1.0,1.0,-0.1,0.09,1.0,2.5,1.0,4.5,3.5
3079.197998046875,0.5017624286292599,0.1576522533995857,0.001447377917173,4.936188110267057,15.456366169946635,3.511636972427368,4.442874431610107,77.75903455503885,-0.0007176680156503,1.0126636709674912,0.5125985115003859,0.0006571996816882031,1.0,1.0,-0.1,0.09,1.0,2.5,1.0,4.5,3.5
2949.197998046875,0.6037642434275408,0.1680663642108132,0.0010802627175117,4.9490282842061735,15.448567447974966,3.511461973190308,4.442022323608398,77.9489433878331,-0.0003674373777641,1.0144295677317787,0.6116834784185868,0.0007837337798873509,1.0,1.0,-0.1,0.09,1.0,2.5,1.0,4.5,3.5
2839.197998046875,0.6977774531425079,0.2228052879354633,0.0021335493806723,4.95341382172328,15.43964436680051,3.5113890171051025,4.441988945007324,78.00073670645787,-0.0007413086819434,1.0257851967412714,0.7081520561489999,0.0009634081665051766,1.0,1.0,-0.1,0.09,1.0,2.5,1.0,4.5,3.5
2739.197998046875,0.7998994539480477,0.2602228396391082,0.0039736428720036,4.940133950271322,15.429128163732846,3.5114667415618896,4.443212985992432,77.84535675329198,-0.0012673085068487,1.0356806623014618,0.8058820004113466,0.0010410831934538553,1.0,1.0,-0.1,0.09,1.0,2.5,1.0,4.5,3.5
2649.197998046875,0.8922648533014125,0.309287587265609,0.0071745193581804,4.9547180583079244,15.417219747492563,3.5111987590789795,4.441874027252197,78.13885222255833,-0.0015855780724957,1.051559483311925,0.9045432720580562,0.001176464849843753,1.0,1.0,-0.1,0.09,1.0,2.5,1.0,4.5,3.5
2569.197998046875,0.9944123882634852,0.3375796724934637,0.0100152156331107,4.964329650488362,15.404286963547053,3.511115550994873,4.441919326782227,78.19064554136868,-0.0015201966148774,1.0623639974717425,1.0039071096035497,0.0013243195981326797,1.0,1.0,-0.1,0.09,1.0,2.5,1.0,4.5,3.5
2499.197998046875,1.0908121829690045,0.3442842943907921,0.0136731347039109,4.9604733268992165,15.390849815772976,3.510961532592773,4.44151496887207,78.3287610566272,-0.0013414497614235,1.0651153526418484,1.0986504677426026,0.001427007550117279,1.0,1.0,-0.1,0.09,1.0,2.5,1.0,4.5,3.5
2429.197998046875,1.1877259104641682,0.3965298902252476,0.0206470852079369,4.972560357868828,15.375150416647791,3.510740280151367,4.440629959106445,78.55319876851871,-0.0018856929591992,1.0892987373617722,1.2014777550969034,0.0015066243838958299,1.0,1.0,-0.1,0.09,1.0,2.5,1.0,4.5,3.5
2369.197998046875,1.2849335027791993,0.404427984576425,0.0253922095051372,4.968006485800122,15.35968208636332,3.510730266571045,4.441319465637207,78.50140545162084,-0.0013597399112268,1.0934102005777673,1.295369940879465,0.001625922443180397,1.0,1.0,-0.1,0.09,1.0,2.5,1.0,4.5,3.5
