time,center_of_mass,eccentricity,variance_of_radius,mean_radius,rna_amount,c_light,c_dense,volume,velocity,aspect,smoothed_distance,smoothed_velocity,Mc,Mm,Chi,kp,kd,sigma,alpha,cplus,cminus
39.197898864746094,10.01090378688967,0.1718237362112166,0.0008178354712627,2.8613630236699583,28.31355173871254,3.543799638748169,4.375060558319092,26.36279366769854,-0.0001393979896656,0.9851277093222068,8.412826043137825,0.001611780382833139,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
49.197898864746094,10.009509806993014,0.025304842794297,0.000489107041578,2.86175148498096,28.38728421814789,3.543767213821411,4.374632835388184,26.39732252662241,6.167351481423111e-06,0.9996797811955366,8.396708239309493,0.003208085555380158,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
59.197898864746094,10.009571480507828,0.0248621703440716,0.0005468008545171,2.8610813593810485,28.46058505912328,3.543768405914306,4.37498664855957,26.38005808731033,-0.0036523058076353,0.9996908884679216,8.348664332030221,0.00650863040122901,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
69.1978988647461,9.973048422431477,0.8982467445121245,4.947400849181208,4.3678965730595065,28.54932627719562,3.5437018871307373,4.373843669891357,26.46638028316136,-0.1144968346497178,2.2753568176888077,8.266535631284913,0.009999780910123712,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
79.1978988647461,8.828080075934297,0.9117038752217298,5.000350999221601,4.985719260106213,28.719502210511767,3.540311336517334,4.35313081741333,29.988325883316687,-0.0777348437064089,2.4339904399263554,8.148668713827748,0.013872573865923277,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
89.1978988647461,8.050731638870207,0.9162035729562892,4.386821922736337,5.031608434275837,29.00555096338793,3.536828994750977,4.355213165283203,32.802429481391016,-0.0587859039982339,2.4955508668188604,7.989084153966448,0.018375010222617505,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
99.1978988647461,7.462872598887868,0.920188725932999,3.926519587182401,5.052561539096897,29.31643145065644,3.533744096755981,4.357666015625,35.23671513161382,-0.0473372603757789,2.554441259854552,7.781168509375398,0.024202494346000747,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
109.1978988647461,6.989499995130079,0.9221730138857668,3.6270315912013738,5.0824438777768535,29.618862469094623,3.5310251712799072,4.361225128173828,37.2911834045651,-0.0413633563490339,2.5854649575140574,7.505034267046433,0.028133943268809913,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
119.1978988647461,6.57586643163974,0.9243970029056352,3.4404786152366658,5.118588140899554,29.90494872713908,3.5285868644714355,4.3651862144470215,39.069420648946334,-0.035769051044186,2.621700988923489,7.218489643999199,0.0291519556221303,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
129.19789123535156,6.218176194094081,0.928494111799966,3.2688281691094137,5.118587772351035,30.173049082848515,3.526322841644287,4.368910312652588,40.69227782025687,-0.032235607656662,2.69289821616227,6.92199538460674,0.030045707305069336,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
139.19789123535156,5.89582011752746,0.929771684962748,3.3077757744278213,5.206042594106542,30.42331665181053,3.5241618156433105,4.371918201446533,42.24607735451565,-0.0280831831473197,2.716382417719305,6.617575721081937,0.030850755225747983,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
149.19789123535156,5.614988286054263,0.932611480579325,3.218875595537517,5.243435601572362,30.656458233833717,3.52222228050232,4.375896453857422,43.55817474554965,-0.026806230583033,2.7709887660649377,6.3049802800917805,0.03163972565290574,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
159.19789123535156,5.346925980223933,0.9344567396041258,3.2171852936874035,5.292564336926262,30.87334634982383,3.520282506942749,4.378207683563232,44.93932988752684,-0.0241391730479364,2.808383859657728,5.984781208023823,0.03239380071758374,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
169.19789123535156,5.105534249744569,0.9368476005134264,3.233392033606164,5.32979793247275,31.07489593477208,3.5186522006988525,4.382587909698486,45.9579315911836,-0.0246493808100365,2.859284347951618,5.657104265740106,0.03301139219400667,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
179.19789123535156,4.859040441644203,0.9359593590330162,3.048979971878289,5.9287262173003565,31.26202676398449,3.516850709915161,4.38371467590332,47.27002897594856,-0.0189273257530906,2.840037319698104,5.324553364143689,0.030733578412813434,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
189.1978912353516,4.669767184113296,0.9310629722594108,3.290051485115649,5.398460742862677,31.43565155635885,3.515300035476685,4.386233329772949,48.30589522897425,-0.0219403608261112,2.740788380717685,5.042432697483837,0.026602589350401024,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
199.1978912353516,4.450363575852184,0.9297349623599128,3.4264455744349176,5.450960018225356,31.59666947708376,3.5139410495758057,4.389683246612549,49.13458831449337,-0.0171684556289039,2.715698333067804,4.792501577135669,0.023857321779018392,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
209.1978912353516,4.278679019563144,0.925109619582738,3.4970820603901798,5.506547798555295,31.745959523926327,3.5125503540039062,4.391591548919678,50.06686803478893,-0.0199054400419315,2.6336572217652794,4.565286261903469,0.021856283698761386,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5
