time,center_of_mass,eccentricity,variance_of_radius,mean_radius,rna_amount,c_light,c_dense,volume,velocity,aspect,smoothed_distance,smoothed_velocity,Mc,Mm,Chi,kp,kd,sigma,alpha,cplus,cminus,analytical_velocity,analytical_velocity_normV,analytical_velocity_avgR
5879.19775390625,0.0071579755844799,0.0673311275613753,0.0005203545386486,4.418422354987689,33.97104644090926,3.489863395690918,4.454692363739014,62.2210391813252,,1.0022744767700844,0.007157975671164442,-0.0,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5,2.8497496713934373e-5,0.001516969896235368,1.6058087409372334e-5
1059.1978759765625,0.0845174584599741,0.0614012435716845,0.0005677014024802,4.4138564715546,33.9686236249947,3.4898691177368164,4.4546308517456055,62.22103918194175,-0.0002416490945131,1.0018904033137783,0.09482162737099523,0.0003821844635692462,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5,0.00037842851931851787,0.020086275673861273,0.00021275047483580245
879.1978759765625,0.1733563539317199,0.0841620590076908,0.0005066984459715,4.4125944914163995,33.95953429838053,3.489966869354248,4.454150199890137,62.186510303410095,-0.0005646587791066,1.0035605525115256,0.18157978235291214,0.0006108811875500768,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5,0.0007248010485471515,0.03841828186300743,0.00040738086357743227
759.1978759765625,0.2628058205115838,0.1036833296579463,0.0003086442434483,4.411273818643176,33.93699791246792,3.490417242050171,4.453500747680664,61.92754371419343,-0.0005467542009984,1.0054188461700204,0.2695748774319717,0.0008533064035014647,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5,0.0010758952577240703,0.05692791660126607,0.000604687862475229
669.1978759765625,0.3509476554099495,0.2139977994212513,0.0014341407767003,4.36680257200224,33.89309872369539,3.491731643676758,4.455119609832764,60.94347067420607,-0.0007130587409619,1.0237152414623798,0.34987869466713795,0.000827407331588443,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5,0.001431662595520875,0.07370683326009343,0.0007846565929822911
549.1978759765625,0.4350542208996026,0.249478937944138,0.0033100248351066,4.269284317769343,33.737088055675024,3.496044397354126,4.451157569885254,58.28474702232471,-0.0010570862100715,1.032652231561134,0.4592048945036005,0.0036641831664478014,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5,0.0019792540587829873,0.09631912744538454,0.0010294470501043104
529.1978759765625,0.442813427552203,0.2471605428120546,0.0035657047201935,4.235205522839171,33.69129152448085,3.4974215030670166,4.450243949890137,57.40426061787541,-0.0003782428143835,1.0320188560588317,0.546675608870103,0.005039608601820528,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5,0.0023956188968093446,0.11418029078441004,0.0012251242486845198
509.1979064941406,0.4249073547631317,0.281259123297149,0.0042969796933708,4.206490718514218,33.637501748360194,3.498924732208252,4.447813034057617,56.52377421352556,0.0010854262164671,1.0420662780334384,0.6600593918727143,0.0062979043206719786,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5,0.002928011365617075,0.13694353246638066,0.0014783384128933509
499.1979064941406,0.4113365287713763,0.2801880742694418,0.0036752134226494,4.18360649574657,33.60735856722215,3.4998779296875,4.447556018829346,55.88498995945486,0.0013570825991755,1.0417262132415517,0.7261523561787999,0.006806822081461557,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5,0.0032527037209176745,0.14998127513143614,0.0016251761257192032
489.1979064941406,0.400550348397675,0.2640846941868014,0.0045862361681622,4.160110593646627,33.57497799922412,3.500901222229004,4.447328567504883,55.19441238758962,0.0010786180373701,1.0368071792903677,0.7961958335019454,0.007323324323674697,1.0,1.0,-0.1,0.2,1.0,2.5,1.0,4.5,3.5,0.00360106901025656,0.16359232171256738,0.001781083726903617
