time,center_of_mass,eccentricity,variance_of_radius,mean_radius,rna_amount,c_light,c_dense,volume,velocity,aspect,smoothed_distance,smoothed_velocity,Mc,Mm,Chi,kp,kd,sigma,alpha,cplus,cminus,analytical_velocity,analytical_velocity_normV,analytical_velocity_avgR
5879.19775390625,0.0258229470260132,0.0729375349302555,0.0003694575548125,4.0070944661469925,11.646130616227104,3.5085198879241943,4.421965599060059,51.29264910525157,,1.0026706022077505,0.02916214160599981,8.342574240047251e-6,1.0,1.0,-0.1,0.07,1.0,2.5,1.0,4.5,3.5,5.099063497728671e-5,0.0021631037383882936,5.652794556545508e-5
4929.19775390625,0.1305295812540428,0.0820964558969911,0.0004801926736943,4.0069780005418485,11.64498321986471,3.5085043907165527,4.421849727630615,51.309913544113925,-0.0001300954324413,0.9966243885883757,0.13153629803061193,0.00025701714814377156,1.0,1.0,-0.1,0.07,1.0,2.5,1.0,4.5,3.5,0.0002298924816211172,0.00974837585075239,0.00025482961080266147
4609.19775390625,0.2250662185982574,0.0705866814968413,0.0005157823723522,4.002563482249694,11.642400189225889,3.5085880756378174,4.422924995422363,51.189062469019625,-0.000255454864848,1.0025005880385751,0.23000998248515375,0.0004076414700509602,1.0,1.0,-0.1,0.07,1.0,2.5,1.0,4.5,3.5,0.0004024906599728224,0.0170166489406245,0.00044506285535937315
4409.19775390625,0.3245411410180862,0.069382033154082,0.0006300123474283,4.002575120156318,11.638413364200137,3.5085670948028564,4.422888278961182,51.20632690809414,-0.000577529521482,0.997590163080714,0.3313948845948519,0.0005968383490576948,1.0,1.0,-0.1,0.07,1.0,2.5,1.0,4.5,3.5,0.000578919728032255,0.02444961657548657,0.0006400308682115955
4259.19775390625,0.4256823026444912,0.0558159738943732,0.0003003344996049,4.008719309049022,11.63286235955646,3.5084142684936523,4.421454429626465,51.396235740420224,-0.0010822204476452,0.998441073403044,0.43357153112078056,0.0007691260935436643,1.0,1.0,-0.1,0.07,1.0,2.5,1.0,4.5,3.5,0.0007531948588909552,0.03186543825188001,0.0008351900867898181
4149.19775390625,0.5229018924304748,0.0992967409010509,0.0003727601251178,4.008490684470964,11.62642778096414,3.5084149837493896,4.421754360198975,51.378971301420435,-0.0006013975234981,1.0049666797149304,0.5288843000255764,0.0010054655769372173,1.0,1.0,-0.1,0.07,1.0,2.5,1.0,4.5,3.5,0.0009163281007353963,0.03869798478613241,0.0010156466009678487
4049.197998046875,0.626510581063527,0.1575288835194633,0.0016411975580518,4.0004813599585605,11.61796150336722,3.5084924697875977,4.422907829284668,51.25812022676153,-0.0009820027519997,1.0126434816300334,0.6314491496917449,0.001076281170269859,1.0,1.0,-0.1,0.07,1.0,2.5,1.0,4.5,3.5,0.0010946199762184082,0.04593538798115649,0.0012077186955621628
3969.197998046875,0.7241440422104405,0.1268532487220285,0.0008830367635277,4.011406545865181,11.608704820340082,3.5083630084991455,4.421800136566162,51.41350018092985,-0.0015780138979623,1.0081442982225457,0.7288227300584268,0.0013088757320678795,1.0,1.0,-0.1,0.07,1.0,2.5,1.0,4.5,3.5,0.0012512382710121142,0.05267647948571844,0.0013876926832215083
3889.197998046875,0.829686448175311,0.2417887784597838,0.0020247904589698,4.019069708796525,11.596514906834615,3.508288621902466,4.421210289001465,51.49982237794704,-0.0014667031765512,1.0305783877982653,0.8403950550662607,0.0014831072549966323,1.0,1.0,-0.1,0.07,1.0,2.5,1.0,4.5,3.5,0.0014295304508960393,0.060222562272769224,0.0015906651439936493
3829.197998046875,0.9237060367632554,0.2812886580446839,0.0035907577441885,4.014301660043552,11.584944241279189,3.5082714557647705,4.4214324951171875,51.49982237850047,-0.0015592153977,1.0420756786120653,0.9345217197316085,0.0016791465453950896,1.0,1.0,-0.1,0.07,1.0,2.5,1.0,4.5,3.5,0.0015855131878027048,0.0664225560158539,0.0017588660927922916
