time,center_of_mass,eccentricity,variance_of_radius,mean_radius,rna_amount,c_light,c_dense,volume,velocity,aspect,smoothed_distance,smoothed_velocity,Mc,Mm,Chi,kp,kd,sigma,alpha,cplus,cminus
39.197898864746094,9.967064846024178,0.0956438929503665,0.0004362404903674,2.9021601994280823,12.511392558171485,3.542983293533325,4.375743389129639,27.01884236268422,-0.0009111004173281,0.9954156145757904,9.923521774050053,2.6381499261951548e-05,1.0,1.0,-0.1,0.09,1.0,2.5,1.0,4.5,3.5
49.197898864746094,9.957953841850896,0.0958048258032526,0.0004689358471325,2.908614839669318,12.511392558172014,3.54276180267334,4.375919818878174,27.191486736245324,-0.0010469679504131,0.9954001383126329,9.923257959057434,7.583472558614357e-05,1.0,1.0,-0.1,0.09,1.0,2.5,1.0,4.5,3.5
59.197898864746094,9.947484162346765,0.0978778006623417,0.0005989109132411,2.917110561543083,12.511392558172014,3.5425169467926025,4.375638961791992,27.398660008327145,-0.000475236413192,0.9951984405823308,9.92200507953833,0.00017925264381302153,1.0,1.0,-0.1,0.09,1.0,2.5,1.0,4.5,3.5
69.1978988647461,9.942731798214844,0.1918488856055283,0.0006454584390448,2.9240962117784446,12.511392558172014,3.542330026626587,4.3765387535095215,27.51951108370826,-0.0012071398066868,0.9814244775284122,9.919672906181173,0.00029192478246148346,1.0,1.0,-0.1,0.09,1.0,2.5,1.0,4.5,3.5
79.1978988647461,9.930660400147977,0.0538734450202879,0.0004543866257495,2.9357679272875177,12.511392558172014,3.542109727859497,4.376700401306152,27.692155477115115,-0.0008866830602174,0.9985477714769816,9.916166583889101,0.0004224430476603702,1.0,1.0,-0.1,0.09,1.0,2.5,1.0,4.5,3.5
89.1978988647461,9.9217935695458,0.073708990038983,0.0005314025778881,2.942838477856143,12.511392558172014,3.541891098022461,4.376836776733398,27.86479986786396,-0.0013758472650474,0.9972797926296476,9.911224045227966,0.0005381604657900274,1.0,1.0,-0.1,0.09,1.0,2.5,1.0,4.5,3.5
99.1978988647461,9.908035096895324,0.111678513921356,0.0005112162792563,2.951575826218202,12.511392558172014,3.541661024093628,4.37672233581543,28.054708700442635,-0.0011659394891292,1.0062949905899152,9.9054033745733,0.0006316147828507868,1.0,1.0,-0.1,0.09,1.0,2.5,1.0,4.5,3.5
109.1978988647461,9.896375702004033,0.1229271779650723,0.0004697573270666,2.9586000523198552,12.511392558172014,3.5414786338806152,4.3775129318237305,28.17555977583076,-0.0011958142443734,1.0076422676926775,9.89859174957095,0.0007204595788986579,1.0,1.0,-0.1,0.09,1.0,2.5,1.0,4.5,3.5
119.1978988647461,9.884417559560298,0.1108568378112445,0.0003905002942872,2.969705275386457,12.511392558172014,3.5412380695343018,4.377143859863281,28.382733047876563,-0.0005716800011466,1.0062018400656805,9.890994182995327,0.0008201944447966403,1.0,1.0,-0.1,0.09,1.0,2.5,1.0,4.5,3.5
129.19789123535156,9.878700763910404,0.1300100150067307,0.0006571366025406,2.9696901607202304,12.511392558172014,3.541069269180298,4.378108024597168,28.48631939832261,-0.000527629985239,1.0085599704982144,9.882187867854814,0.0009200942259859901,1.0,1.0,-0.1,0.09,1.0,2.5,1.0,4.5,3.5
