time,center_of_mass,eccentricity,variance_of_radius,mean_radius,rna_amount,c_light,c_dense,volume,velocity,aspect,smoothed_distance,smoothed_velocity,Mc,Mm,Chi,kp,kd,sigma,alpha,cplus,cminus,analytical_velocity,analytical_velocity_normV,analytical_velocity_avgR
5879.19775390625,0.0105915343797087,0.0738117350933767,0.0004336832786076,4.0327056411319155,12.511392558172014,3.507559299468994,4.421910762786865,51.98322667714879,,1.0027352678648132,0.0114563261033328,1.7414885819539567e-7,1.0,1.0,-0.1,0.09,1.0,2.5,1.0,4.5,3.5,2.5409167929575122e-5,0.0010925485038443055,2.827194909798297e-5
4319.19775390625,0.1078724585085902,0.1237245590814579,0.0002847479727462,4.033786780156823,12.511392558172014,3.507554531097412,4.421969890594482,51.98322667698039,-0.0002357956066167,1.0077428923256064,0.11188097291000003,0.0002137251846991645,1.0,1.0,-0.1,0.09,1.0,2.5,1.0,4.5,3.5,0.0002479048874050751,0.010663165031421486,0.0002759910243949223
3979.197998046875,0.2116693726632416,0.0772613491886084,0.0003956504038372,4.032471905321031,12.511392558172014,3.5075721740722656,4.422351360321045,51.9486977983972,-0.000381517170453,1.0029980871334,0.2150560894111433,0.0004607641840492782,1.0,1.0,-0.1,0.09,1.0,2.5,1.0,4.5,3.5,0.0004763827608604022,0.020462682917977242,0.0005298963337646385
3799.197998046875,0.301633854893315,0.1699702684183713,0.0004485488048237,4.034592025471922,12.511392558172014,3.5075886249542236,4.422745227813721,51.91416891951828,-0.0004685146008339,1.0147656614162175,0.313628643374412,0.0006463082303485336,1.0,1.0,-0.1,0.09,1.0,2.5,1.0,4.5,3.5,0.0006928743188609004,0.029766793421897964,0.0007714442814975841
3649.197998046875,0.4066170579996345,0.0815084010227696,0.0005965420336522,4.025858263368474,12.511392558172014,3.507517099380493,4.422433853149414,51.98322667657808,-0.0007876876561041,1.0033384535198595,0.41859799742491555,0.0007963076547029858,1.0,1.0,-0.1,0.09,1.0,2.5,1.0,4.5,3.5,0.0009269272444433395,0.03957986459085736,0.0010270092661687949
3539.197998046875,0.5152843823920426,0.1817000885227431,0.00079022758996,4.031726501124861,12.511392558172014,3.507408618927002,4.421672344207764,52.10407775200558,-0.0016904704098616,1.016927785862111,0.5172480110765133,0.001016328480637315,1.0,1.0,-0.1,0.09,1.0,2.5,1.0,4.5,3.5,0.0011387259287613915,0.04868859229275847,0.0012651406350499522
3449.197998046875,0.6002801553287201,0.1858844303094568,0.000658012613991,4.0454718508622305,12.511392558172014,3.5073397159576416,4.421326160430908,52.173135509712665,-0.0009521864673837,1.0177375213695945,0.6178399642186037,0.001197068948138029,1.0,1.0,-0.1,0.09,1.0,2.5,1.0,4.5,3.5,0.0013458758959034344,0.057834939920011985,0.0015054152057982486
3369.197998046875,0.7063269542387399,0.1883792901574974,0.0014428002074264,4.037062530151297,12.511392558172014,3.5073540210723877,4.422048568725586,52.12134219221516,-0.0012107424519892,1.01823003290709,0.7220361735545457,0.0014226600073327655,1.0,1.0,-0.1,0.09,1.0,2.5,1.0,4.5,3.5,0.0015732042692766623,0.06712861412936415,0.0017511140160735648
3299.197998046875,0.8179176135091464,0.2279973112427927,0.0019604425808717,4.046125299165625,12.511392558172014,3.5071492195129395,4.420397758483887,52.3630443430676,-0.0022023263346862,1.0270507063181182,0.8276432724200543,0.0015621618413299634,1.0,1.0,-0.1,0.09,1.0,2.5,1.0,4.5,3.5,0.0017860581056403882,0.07633339878178441,0.0019962401551128386
3239.197998046875,0.9175469787456206,0.3037728827014552,0.0039229570926128,4.037623117253246,12.511392558172014,3.5073091983795166,4.422599792480469,52.12134219318516,-0.0014940186862259,1.0495993686012943,0.9291157133762692,0.0017475281431638887,1.0,1.0,-0.1,0.09,1.0,2.5,1.0,4.5,3.5,0.0020031976325966014,0.0849482326463324,0.002227602315911578
